"Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Vitamin A, RAE"
19.716217,2.4301817,23.59411,222.19536,350.55215,56.97875,2.992877,0.9957391,0.06624198,0.2965199,5.043037,0.6781996,1.5925603
20.498848,2.3935263,21.976665,217.39647,343.6592,55.72302,3.1091938,0.69304013,0.06384626,0.30433837,4.9415884,0.68022734,1.6390767
18.885612,2.3994524,21.906643,225.6186,352.42807,53.20404,2.7580333,1.1085893,0.063290104,0.32269752,5.298398,0.7251288,1.4677343
21.420815,1.5933359,16.385258,183.44905,268.17987,53.98942,3.2250967,0.031467166,0.052868992,0.15221155,5.8391438,0.60927,2.0523548
21.191143,1.6130072,16.049774,177.4176,256.61945,55.078365,3.1571808,0.029681675,0.055361036,0.15552959,5.5715804,0.5672063,1.9565799
21.289963,1.6368475,16.185307,191.59566,275.03802,53.210114,3.3781314,0.026570648,0.05121903,0.15856086,5.543761,0.6739461,2.323456
19.857338,1.5661365,18.2887,207.93228,299.9612,57.931957,2.7562027,0.16583933,0.05241927,0.15021315,6.725817,0.70593625,1.9952343
19.693005,1.5619062,17.960886,203.03873,293.46695,58.084896,2.7569249,0.15229823,0.05307423,0.14695978,6.836254,0.6783868,2.109814
19.45708,1.5877689,18.964157,215.66933,312.6274,56.975216,2.6315799,0.27676255,0.051536072,0.15478039,6.564134,0.7479537,1.8356419
24.57978,1.3669736,19.14212,196.22752,293.99548,57.63663,2.9957547,0.054157555,0.053262252,0.12520573,6.2346396,0.6687461,2.0405989
12.216614,2.4865482,25.992445,182.14265,348.2157,77.05662,7.27713,1.2160509,0.058045678,0.1905356,3.3260775,0.54049766,2.657659
12.476517,2.5253186,26.861572,184.72273,355.91,77.49361,7.340269,1.3231436,0.058985136,0.18897498,3.363966,0.5464565,2.668079
10.778482,2.425994,24.250906,176.39925,342.05423,72.10926,6.824444,1.0849936,0.059307158,0.21993187,3.4282708,0.60022837,2.1589317
18.717228,1.5093596,22.710371,213.97472,340.62668,62.612637,3.1927352,1.5238833,0.0517115,0.13199285,6.0279946,0.65146095,1.2322171
18.87325,1.5405484,22.849949,212.84283,341.5245,61.807957,3.3028743,1.4959004,0.051723003,0.13388786,5.9546266,0.6485899,1.2222095
20.497704,1.3320589,24.495369,220.80598,348.2612,61.216167,2.374775,1.8527268,0.05368247,0.122661665,6.8188314,0.67477715,1.2016776
16.507229,1.3218665,20.765709,163.2436,251.09062,65.328896,1.6619754,0.42304197,0.054610685,0.117105834,3.583715,0.27285382,13.33132
17.982294,1.4950598,22.01565,173.15706,268.74945,67.63063,1.5304902,0.7896191,0.050316833,0.12040368,3.9422796,0.30600104,11.743069
17.804409,1.6605899,16.790897,162.06888,276.16736,61.0473,2.3828776,0.30759573,0.06400256,0.15366474,3.8439894,0.3657079,10.591337
18.770975,1.8764377,18.758926,175.67018,299.66437,64.23352,2.455052,0.6049632,0.059197623,0.1586979,4.274803,0.45013788,9.000275
13.017679,1.917202,20.167244,195.32188,320.0905,56.659946,2.5326855,1.3442707,0.04841902,0.123793356,4.6508603,0.26711196,6.696954
12.98651,1.9228151,20.355055,196.80254,322.20334,56.832542,2.4991539,1.4046575,0.048124924,0.1241085,4.7274404,0.27102667,6.3624964
18.694166,1.8767982,17.654755,188.28328,319.74582,59.425632,4.023658,0.7539656,0.051706187,0.12683971,4.999183,0.39346173,6.1818285
10.844884,1.7028289,23.288078,168.89687,285.37314,72.07025,4.980455,0.22908834,0.073925376,0.2895678,4.592942,0.53086966,1.2910435
10.674431,1.7063625,23.03146,166.49803,280.9802,71.66747,5.009656,0.19267514,0.077478185,0.29997876,4.52593,0.50803846,1.23574
11.117874,1.6570725,23.911572,173.7324,292.24792,72.386505,4.726175,0.3626164,0.068191156,0.26921642,4.7114167,0.57451063,1.3897591
10.942046,1.6980287,24.106373,171.17693,294.67435,71.90384,4.7651906,0.37451735,0.072446354,0.2769089,4.7834854,0.52879167,1.2700655
10.756782,1.7191107,23.754063,168.40178,290.69193,71.60722,4.8914146,0.30409193,0.07566087,0.29041082,4.7114644,0.49898943,1.2301018
11.308118,1.652691,24.567486,175.77394,300.8503,71.89024,4.5005713,0.5633441,0.06762855,0.2588161,4.935168,0.5691239,1.3716908
8.983412,4.506598,31.581327,173.17949,344.99554,65.30239,3.4146795,0.8933625,0.14837474,0.7428383,3.9932058,0.39572605,1.8033245
8.487799,4.49224,31.244055,170.8256,339.74753,65.826004,3.4895463,0.8643863,0.14846227,0.74196714,3.9229357,0.38635185,1.914532
9.930075,4.5433483,32.7322,178.63002,355.39816,64.86608,3.3347998,0.93529975,0.14649498,0.72979826,4.1208267,0.42337298,1.6143949
9.06036,4.5924187,32.711506,176.06606,355.95963,65.7616,3.2634015,1.013154,0.15131609,0.73593134,4.05359,0.36775517,1.6153505
8.514837,4.5732126,32.257126,173.55241,350.46835,65.97806,3.3318608,0.9712862,0.1525609,0.7374466,3.9975004,0.34930074,1.7183783
9.9724,4.616953,33.94226,183.0055,366.57468,64.97349,3.098,1.0721228,0.15077755,0.72432894,4.2132125,0.40209994,1.4870439
14.667366,0.72159463,30.241089,239.86226,340.20493,66.708626,0.8462364,2.5764012,0.09537814,0.10190279,14.5157,0.7863169,24.44065
22.31966,1.1564095,23.54445,168.64427,243.659,99.051865,1.2220569,1.1090707,0.06332247,0.19975954,6.293814,0.17640762,88.722275
21.92828,1.0100166,23.40774,159.93622,249.70883,89.05823,1.7317858,0.6356499,0.075486526,0.1993508,7.2797666,0.4133692,18.020123
18.839878,0.80914646,26.15784,193.69537,285.64163,70.59674,0.88755983,1.5064807,0.061074093,0.08943519,13.69497,0.5929943,32.60926
19.722416,0.742672,28.505215,208.36157,302.52145,67.71553,0.83121794,3.1772838,0.06099941,0.085293636,14.91447,0.64316595,19.80825
15.436443,0.87391776,27.028946,176.12248,260.4333,116.30189,1.7454376,1.2506615,0.06871828,0.15418103,5.63921,0.40873232,23.320272
18.103037,1.0107859,20.323677,159.12268,219.2836,96.16781,1.2633727,0.7094754,0.05547629,0.17556754,6.423633,0.23638971,60.47415
17.513308,0.9724559,20.942032,165.29694,229.01291,97.820175,1.4596944,0.49774578,0.06507914,0.17266542,6.966059,0.39027005,33.354454
14.624843,0.9143751,24.638277,167.68419,242.15288,113.27025,1.6565602,0.8621087,0.067729175,0.16141528,5.1906176,0.41096917,29.826662
16.674164,0.9065557,22.21751,178.64705,239.6514,105.21818,1.4794452,0.6269177,0.06616792,0.15324092,6.254308,0.40942973,39.206543
16.58688,0.8855074,22.657677,182.09428,251.49066,104.71668,1.5034285,0.73386955,0.0654643,0.14931867,6.456461,0.40599462,31.322582
19.011246,0.92413133,23.720486,178.79196,262.87872,76.96974,0.9420484,0.87942076,0.06250659,0.099485144,11.86418,0.5120219,39.065563
18.745813,0.76681024,26.518898,198.84438,287.7221,71.0732,0.8613032,2.2168946,0.06174,0.095453374,14.143463,0.6230501,22.507393
15.453971,0.9330039,21.884178,171.44176,234.66238,101.54275,1.3960004,0.651497,0.07011784,0.1584157,5.63849,0.4160013,41.88465
19.564331,0.85392666,21.151625,149.00655,214.57849,97.43778,1.2822034,0.6760044,0.07124147,0.11833192,5.711327,0.37269405,45.751072
19.95475,0.8401071,21.583612,164.78444,240.05823,94.968025,1.1292589,0.65202796,0.06282596,0.1308152,8.448502,0.37263387,32.03724
11.210086,2.2044652,20.200512,144.9129,230.00235,70.59133,1.5257013,1.281784,0.11808059,0.34552968,3.6231813,0.15248592,55.01023
8.136431,2.448448,20.625439,187.94836,268.34412,72.76349,2.39401,0.6406877,0.1966761,0.42789966,4.863396,0.47040004,16.439991
7.8152895,5.286755,35.213524,259.01477,356.95688,60.267925,2.828864,1.6412816,0.39516845,0.60094917,8.704507,0.7436291,0.70604205
9.30998,6.085198,49.350307,269.35715,423.0085,93.95755,1.8762524,3.566106,0.4196022,0.69301397,8.381356,0.6181423,9.784085
6.690339,5.246082,34.66579,245.6893,350.172,64.41199,3.2172937,1.3120949,0.36019495,0.5951503,8.178835,0.6695591,0.71206653
8.231337,6.7322016,46.9572,262.39505,403.31766,93.93981,2.27555,2.965132,0.40486127,0.73442096,8.449233,0.68327737,1.1282755
9.981705,3.316044,25.608063,193.9738,405.9341,66.659836,1.177942,3.0711749,0.25213766,0.62071294,2.4709976,0.11387323,2.5730963
22.188595,6.2581563,36.20681,221.94945,533.14777,54.565193,1.3246999,6.382144,0.11185409,0.6167264,4.134486,0.44634303,2.0307312
26.03035,2.0865777,22.508148,198.67625,419.6581,59.52093,2.658214,6.567392,0.06400965,0.14417078,5.517392,0.34988758,1.8967514
11.456083,2.4036644,25.634026,228.58443,380.1923,53.45738,2.425996,1.5842707,0.10380474,0.3298394,5.6933684,0.6575196,0.953494
15.129374,1.2226194,22.28241,171.62776,288.8583,75.22618,2.207949,0.9841391,0.14376068,0.31982726,5.002315,0.32913473,6.602597
18.288177,1.6005383,20.80909,220.2147,343.21835,62.10246,1.9456656,1.4315627,0.049166918,0.19255266,7.543744,0.5378733,1.2086763
13.658855,4.8173265,36.092808,226.55241,384.08136,63.826477,1.9931035,1.6969802,0.31669006,0.84595895,6.180817,0.6194261,1.0467727
18.713617,2.6200454,27.925547,197.6736,388.65344,64.03907,1.0611023,3.8524315,0.17692836,0.550152,4.6791463,0.5186865,0.78179437
11.837792,2.3705773,31.32889,198.1237,347.5634,77.44412,2.4110541,2.9345102,0.2850204,0.40994766,6.7258687,0.42095003,2.5140064
10.878775,3.3326633,20.53392,182.15355,332.46384,73.69237,1.7658968,3.3007677,0.050663777,0.09257293,1.957729,0.14754212,5.017908
17.137623,2.4557297,25.884426,191.5972,346.69794,76.67668,5.77723,0.2319996,0.11493494,0.25529632,4.8608165,0.44156724,1.2018759
15.515562,2.7310054,23.006165,193.40994,416.31726,59.799973,1.7291288,4.0935225,0.10623407,0.45850104,4.0069532,0.3286742,1.0416762
16.267105,3.295355,21.572115,194.76726,407.08267,58.824986,2.6668804,2.8400946,0.077003025,0.23957217,4.158162,0.43024147,1.6793001
13.856445,3.0292919,22.590889,194.74925,369.37613,69.409,2.5652697,2.0916655,0.092736274,0.3566069,4.783694,0.41325793,1.0850971
24.913992,4.4626503,42.410942,226.23898,438.20718,64.635284,1.1345181,4.0694036,0.14747766,0.5860297,6.815642,0.49436238,1.1958168
22.318962,1.5418172,23.767796,217.97221,343.00443,54.09998,1.6768892,1.6471428,0.13476908,0.22769922,6.4150133,0.6191657,1.344806
14.738584,4.459873,30.678755,166.77942,384.7668,88.52405,2.6362164,3.0473607,0.11855316,0.4402901,4.8264737,0.33769536,3.1293602
22.038021,1.8582215,23.968378,188.95628,315.61273,62.7393,2.8076184,0.8068421,0.081650525,0.22019029,3.3285522,0.45844832,18.29588
21.264414,1.8031249,29.861334,217.81331,378.2963,69.142685,2.8620553,1.8889169,0.09235104,0.30661398,4.3100543,0.5184316,6.3236847
11.683475,1.6521354,23.321804,168.5577,258.93716,73.54227,1.5846033,0.73443437,0.14117739,0.38480818,6.5845246,0.40938964,5.5334387
10.873127,1.6906871,24.530827,179.47914,270.9141,75.67326,1.486666,1.0724202,0.14325444,0.3976746,6.9515414,0.42986032,5.786146
18.299257,1.9230464,22.798603,199.41107,318.74045,64.905396,4.5352035,0.059758887,0.1079413,0.31278452,5.039638,0.47395286,1.4206452
16.912384,2.0325356,24.718554,211.16534,329.81677,67.32483,4.5240583,0.205755,0.10186311,0.31655514,5.162189,0.49803188,1.0522127
15.063304,1.7869399,20.213058,183.97546,279.38116,66.70994,3.3645191,0.047943287,0.12618965,0.33414346,5.442662,0.4458858,1.4984555
13.230782,1.9267173,23.022352,200.96217,295.35837,71.66626,3.415265,0.17807342,0.12011814,0.33958405,5.558103,0.4906411,1.0371778
19.730415,1.8272254,22.275429,191.45488,312.51987,63.8222,3.938105,0.06212545,0.11857478,0.32400358,5.0552726,0.48185822,1.763149
18.41787,1.9874097,25.09615,207.85133,331.38797,67.07239,4.103252,0.35550094,0.10837054,0.3384253,5.1734943,0.5047966,1.1099287
17.194937,1.7025795,21.787556,171.74341,269.10822,70.77888,3.4018443,0.18362567,0.12260421,0.30672172,5.427567,0.38107455,2.3926113
16.245869,1.8127196,26.03521,192.6227,301.16336,78.929985,3.6484706,0.42796034,0.11060706,0.323197,5.540357,0.44522434,1.9151521
16.086414,1.6601651,26.4954,167.61842,275.0109,74.61621,1.6209786,0.9001452,0.12575549,0.35884756,6.262853,0.4166546,3.5728564
16.34899,1.7509196,29.396008,179.18858,293.40118,76.77492,1.516278,1.4087374,0.12454462,0.36839998,6.558748,0.4416419,3.6912358
16.03306,1.7239602,21.246063,178.48001,283.06592,67.95808,2.858325,0.09476301,0.13415526,0.34549496,5.3511105,0.4479582,2.1052136
14.980761,1.8247374,24.267439,195.83086,303.11942,73.36607,2.8491554,0.41951016,0.13013926,0.36576748,5.5673013,0.46481097,1.329932
19.5309,1.7316844,25.589672,195.44017,299.56708,70.701614,2.8445911,0.443758,0.1240904,0.34853423,7.834092,0.48198983,1.3845408
18.9795,1.621879,27.022877,204.84822,309.8616,73.29994,2.687777,0.8491758,0.12640212,0.34615618,8.19797,0.5038998,1.1802311
9.75796,1.920956,24.428892,172.78052,262.24207,73.7569,1.1590743,1.9546067,0.15886351,0.50991046,9.424058,0.45228603,13.447048
9.762016,1.9159316,24.519054,173.76112,263.07715,73.89407,1.148263,2.0031543,0.1597693,0.51034415,9.484856,0.45179406,13.823772
20.858429,1.5791138,23.88895,175.94847,281.7649,69.6013,3.6025658,0.35201907,0.090905055,0.22192505,6.096642,0.22949894,0.9102809
12.762697,1.6442119,21.727242,181.6893,290.1806,68.66462,3.6947489,0.32588568,0.08833466,0.22482118,5.7351727,0.19616394,1.1432986
12.345079,1.641026,21.883202,183.8147,294.9942,68.74428,3.7058234,0.37347612,0.08751749,0.22007877,5.716187,0.20069079,1.155585
11.322769,1.6371775,23.762001,196.90038,316.31403,70.937614,3.5257912,0.7849531,0.089762755,0.19518337,5.8495235,0.23315741,1.1576529
